doc_id,filename,format,category,sensitivity_level,title,generated
custom_00999,custom_00999.pdf,pdf,财务文档,L3,2023年Q4财务报表,1
custom_01000,custom_01000.pdf,pdf,合同协议,L3,数据处理协议 - 华为,1
custom_01001,custom_01001.pdf,pdf,财务文档,L3,2023年Q4财务报表,1
custom_01002,custom_01002.pdf,pdf,财务文档,L3,2025年Q1财务报表,1
custom_01003,custom_01003.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01004,custom_01004.pdf,pdf,合同协议,L3,数据处理协议 - 美团,1
custom_01005,custom_01005.pdf,pdf,合同协议,L3,保密协议 - 阿里云,1
custom_01006,custom_01006.pdf,pdf,财务文档,L3,人力部门预算审批单,1
custom_01007,custom_01007.pdf,pdf,合同协议,L3,保密协议 - 百度,1
custom_01008,custom_01008.pdf,pdf,财务文档,L3,人力部门预算审批单,1
custom_01009,custom_01009.pdf,pdf,财务文档,L3,人力部门预算审批单,1
custom_01010,custom_01010.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01011,custom_01011.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01012,custom_01012.pdf,pdf,财务文档,L3,采购合同：腾讯,1
custom_01013,custom_01013.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01014,custom_01014.pdf,pdf,合同协议,L3,保密协议 - 字节跳动,1
custom_01015,custom_01015.pdf,pdf,合同协议,L3,保密协议 - 字节跳动,1
custom_01016,custom_01016.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01017,custom_01017.pdf,pdf,合同协议,L3,保密协议 - 美团,1
custom_01018,custom_01018.pdf,pdf,合同协议,L3,保密协议 - 阿里云,1
custom_01019,custom_01019.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01020,custom_01020.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01021,custom_01021.pdf,pdf,合同协议,L3,保密协议 - 华为,1
custom_01022,custom_01022.pdf,pdf,合同协议,L3,保密协议 - 百度,1
custom_01023,custom_01023.pdf,pdf,合同协议,L3,保密协议 - 京东,1
custom_01024,custom_01024.pdf,pdf,合同协议,L3,数据处理协议 - 腾讯,1
custom_01025,custom_01025.pdf,pdf,财务文档,L3,2023年Q3财务报表,1
custom_01026,custom_01026.pdf,pdf,财务文档,L3,费用报销审批：云资源扩容,1
custom_01027,custom_01027.pdf,pdf,财务文档,L3,采购合同：华为,1
custom_01028,custom_01028.pdf,pdf,合同协议,L3,保密协议 - 腾讯,1
custom_01029,custom_01029.pdf,pdf,合同协议,L3,数据处理协议 - 字节跳动,1
custom_01030,custom_01030.pdf,pdf,合同协议,L3,数据处理协议 - 美团,1
custom_01031,custom_01031.pdf,pdf,合同协议,L3,保密协议 - 京东,1
custom_01032,custom_01032.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01033,custom_01033.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01034,custom_01034.pdf,pdf,财务文档,L3,运维部门预算审批单,1
custom_01035,custom_01035.pdf,pdf,合同协议,L3,数据处理协议 - 百度,1
custom_01036,custom_01036.pdf,pdf,合同协议,L3,技术合作框架协议,1
custom_01037,custom_01037.pdf,pdf,合同协议,L3,保密协议 - 阿里云,1
custom_01038,custom_01038.pdf,pdf,合同协议,L3,数据处理协议 - 百度,1
custom_01039,custom_01039.pdf,pdf,合同协议,L3,保密协议 - 阿里云,1
custom_01040,custom_01040.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2024,1
custom_01041,custom_01041.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01042,custom_01042.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01043,custom_01043.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2023,1
custom_01044,custom_01044.pdf,pdf,敏感人事,L4,裁员计划：运维部门,1
custom_01045,custom_01045.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01046,custom_01046.pdf,pdf,核心技术,L4,核心算法设计文档：推荐引擎,1
custom_01047,custom_01047.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01048,custom_01048.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01049,custom_01049.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2025,1
custom_01050,custom_01050.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01051,custom_01051.pdf,pdf,核心技术,L4,核心算法设计文档：加密方案,1
custom_01052,custom_01052.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2025,1
custom_01053,custom_01053.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01054,custom_01054.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01055,custom_01055.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01056,custom_01056.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01057,custom_01057.pdf,pdf,核心技术,L4,核心算法设计文档：特征召回链路,1
custom_01058,custom_01058.pdf,pdf,核心技术,L4,漏洞分析报告：CVE-2024-86558,1
custom_01059,custom_01059.pdf,pdf,核心技术,L4,系统安全架构设计 v1.4,1
custom_01060,custom_01060.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2024,1
custom_01061,custom_01061.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01062,custom_01062.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01063,custom_01063.pdf,pdf,核心技术,L4,系统安全架构设计 v1.3,1
custom_01064,custom_01064.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2023,1
custom_01065,custom_01065.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01066,custom_01066.pdf,pdf,核心技术,L4,核心算法设计文档：异常检测模型,1
custom_01067,custom_01067.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01068,custom_01068.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2023,1
custom_01069,custom_01069.pdf,pdf,核心技术,L4,系统安全架构设计 v1.6,1
custom_01070,custom_01070.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01071,custom_01071.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01072,custom_01072.pdf,pdf,核心技术,L4,系统安全架构设计 v3.8,1
custom_01073,custom_01073.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01074,custom_01074.pdf,pdf,敏感人事,L4,裁员计划：人力部门,1
custom_01075,custom_01075.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01076,custom_01076.pdf,pdf,核心技术,L4,漏洞分析报告：CVE-2024-90448,1
custom_01077,custom_01077.pdf,pdf,核心技术,L4,系统安全架构设计 v1.4,1
custom_01078,custom_01078.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01079,custom_01079.pdf,pdf,核心技术,L4,系统安全架构设计 v3.3,1
custom_01080,custom_01080.pdf,pdf,核心技术,L4,核心算法设计文档：风控模型,1
custom_01081,custom_01081.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01082,custom_01082.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01083,custom_01083.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2024,1
custom_01084,custom_01084.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01085,custom_01085.pdf,pdf,核心技术,L4,系统安全架构设计 v3.0,1
custom_01086,custom_01086.pdf,pdf,核心技术,L4,核心算法设计文档：推荐引擎,1
custom_01087,custom_01087.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01088,custom_01088.pdf,pdf,敏感人事,L4,高管薪酬方案 - 2024,1
custom_01089,custom_01089.pdf,pdf,核心技术,L4,核心算法设计文档：索引算法,1
custom_01090,custom_01090.pdf,pdf,核心技术,L4,核心算法设计文档：异常检测模型,1
custom_01091,custom_01091.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01092,custom_01092.pdf,pdf,核心技术,L4,核心算法设计文档：异常检测模型,1
custom_01093,custom_01093.pdf,pdf,敏感人事,L4,裁员计划：财务部门,1
custom_01094,custom_01094.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01095,custom_01095.pdf,pdf,核心技术,L4,密钥管理方案,1
custom_01096,custom_01096.pdf,pdf,敏感人事,L4,裁员计划：安全部门,1
custom_01097,custom_01097.pdf,pdf,敏感人事,L4,裁员计划：市场部门,1
custom_01098,custom_01098.pdf,pdf,敏感人事,L4,裁员计划：法务部门,1
custom_01099,custom_01099.pdf,pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01100,custom_01100_wm.pdf,watermark_pdf,公开报告,L1,产品使用手册 v3.7,1
custom_01101,custom_01101_wm.pdf,watermark_pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_01102,custom_01102_wm.pdf,watermark_pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_01103,custom_01103_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：客户成功体系,1
custom_01104,custom_01104_wm.pdf,watermark_pdf,行政通知,L1,假期安排通知,1
custom_01105,custom_01105_wm.pdf,watermark_pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_01106,custom_01106_wm.pdf,watermark_pdf,行政通知,L1,员工手册更新说明,1
custom_01107,custom_01107_wm.pdf,watermark_pdf,行政通知,L1,办公区域管理规定,1
custom_01108,custom_01108_wm.pdf,watermark_pdf,行政通知,L1,办公区域管理规定,1
custom_01109,custom_01109_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：客户成功体系,1
custom_01110,custom_01110_wm.pdf,watermark_pdf,行政通知,L1,办公区域管理规定,1
custom_01111,custom_01111_wm.pdf,watermark_pdf,行政通知,L1,关于12月考勤安排的通知,1
custom_01112,custom_01112_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：客户成功体系,1
custom_01113,custom_01113_wm.pdf,watermark_pdf,行政通知,L1,员工手册更新说明,1
custom_01114,custom_01114_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：绿色供应链,1
custom_01115,custom_01115_wm.pdf,watermark_pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_01116,custom_01116_wm.pdf,watermark_pdf,行政通知,L1,安全部门培训计划,1
custom_01117,custom_01117_wm.pdf,watermark_pdf,公开报告,L1,产品使用手册 v2.3,1
custom_01118,custom_01118_wm.pdf,watermark_pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_01119,custom_01119_wm.pdf,watermark_pdf,行政通知,L1,员工手册更新说明,1
custom_01120,custom_01120_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：隐私合规实践,1
custom_01121,custom_01121_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：隐私合规实践,1
custom_01122,custom_01122_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：数据安全治理,1
custom_01123,custom_01123_wm.pdf,watermark_pdf,行政通知,L1,办公区域管理规定,1
custom_01124,custom_01124_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：客户成功体系,1
custom_01125,custom_01125_wm.pdf,watermark_pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_01126,custom_01126_wm.pdf,watermark_pdf,行政通知,L1,假期安排通知,1
custom_01127,custom_01127_wm.pdf,watermark_pdf,行政通知,L1,关于5月考勤安排的通知,1
custom_01128,custom_01128_wm.pdf,watermark_pdf,公开报告,L1,产品使用手册 v1.0,1
custom_01129,custom_01129_wm.pdf,watermark_pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_01130,custom_01130_wm.pdf,watermark_pdf,行政通知,L1,办公区域管理规定,1
custom_01131,custom_01131_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：产品服务能力,1
custom_01132,custom_01132_wm.pdf,watermark_pdf,公开报告,L1,产品使用手册 v1.4,1
custom_01133,custom_01133_wm.pdf,watermark_pdf,行政通知,L1,办公区域管理规定,1
custom_01134,custom_01134_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：绿色供应链,1
custom_01135,custom_01135_wm.pdf,watermark_pdf,行政通知,L1,员工手册更新说明,1
custom_01136,custom_01136_wm.pdf,watermark_pdf,行政通知,L1,办公区域管理规定,1
custom_01137,custom_01137_wm.pdf,watermark_pdf,行政通知,L1,假期安排通知,1
custom_01138,custom_01138_wm.pdf,watermark_pdf,行政通知,L1,关于8月考勤安排的通知,1
custom_01139,custom_01139_wm.pdf,watermark_pdf,行政通知,L1,产品部门培训计划,1
custom_01140,custom_01140_wm.pdf,watermark_pdf,行政通知,L1,假期安排通知,1
custom_01141,custom_01141_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：产品服务能力,1
custom_01142,custom_01142_wm.pdf,watermark_pdf,行政通知,L1,关于7月考勤安排的通知,1
custom_01143,custom_01143_wm.pdf,watermark_pdf,行政通知,L1,假期安排通知,1
custom_01144,custom_01144_wm.pdf,watermark_pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_01145,custom_01145_wm.pdf,watermark_pdf,行政通知,L1,假期安排通知,1
custom_01146,custom_01146_wm.pdf,watermark_pdf,行政通知,L1,关于8月考勤安排的通知,1
custom_01147,custom_01147_wm.pdf,watermark_pdf,行政通知,L1,员工手册更新说明,1
custom_01148,custom_01148_wm.pdf,watermark_pdf,行政通知,L1,关于8月考勤安排的通知,1
custom_01149,custom_01149_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：产品服务能力,1
custom_01150,custom_01150_wm.pdf,watermark_pdf,公开报告,L1,产品使用手册 v1.5,1
custom_01151,custom_01151_wm.pdf,watermark_pdf,行政通知,L1,员工手册更新说明,1
custom_01152,custom_01152_wm.pdf,watermark_pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_01153,custom_01153_wm.pdf,watermark_pdf,公开报告,L1,2025年度企业社会责任报告,1
custom_01154,custom_01154_wm.pdf,watermark_pdf,行政通知,L1,财务部门培训计划,1
custom_01155,custom_01155_wm.pdf,watermark_pdf,行政通知,L1,关于8月考勤安排的通知,1
custom_01156,custom_01156_wm.pdf,watermark_pdf,公开报告,L1,技术白皮书：数据安全治理,1
custom_01157,custom_01157_wm.pdf,watermark_pdf,行政通知,L1,办公区域管理规定,1
custom_01158,custom_01158_wm.pdf,watermark_pdf,公开报告,L1,2023年度企业社会责任报告,1
custom_01159,custom_01159_wm.pdf,watermark_pdf,公开报告,L1,2024年度企业社会责任报告,1
custom_01160,custom_01160_wm.pdf,watermark_pdf,项目文档,L2,Titan测试报告,1
custom_01161,custom_01161_wm.pdf,watermark_pdf,内部备忘,L2,安全部门周报 - 第7周,1
custom_01162,custom_01162_wm.pdf,watermark_pdf,内部备忘,L2,技术部门周报 - 第6周,1
custom_01163,custom_01163_wm.pdf,watermark_pdf,项目文档,L2,Omega需求规格说明书,1
custom_01164,custom_01164_wm.pdf,watermark_pdf,项目文档,L2,Phoenix测试报告,1
custom_01165,custom_01165_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 权限中心,1
custom_01166,custom_01166_wm.pdf,watermark_pdf,项目文档,L2,Nova需求规格说明书,1
custom_01167,custom_01167_wm.pdf,watermark_pdf,内部备忘,L2,关于Nebula项目进度的备忘录,1
custom_01168,custom_01168_wm.pdf,watermark_pdf,内部备忘,L2,关于Nebula项目进度的备忘录,1
custom_01169,custom_01169_wm.pdf,watermark_pdf,内部备忘,L2,技术部门周报 - 第35周,1
custom_01170,custom_01170_wm.pdf,watermark_pdf,内部备忘,L2,数据部门周报 - 第30周,1
custom_01171,custom_01171_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：风险复盘讨论会,1
custom_01172,custom_01172_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 权限中心,1
custom_01173,custom_01173_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：风险复盘讨论会,1
custom_01174,custom_01174_wm.pdf,watermark_pdf,项目文档,L2,Omega需求规格说明书,1
custom_01175,custom_01175_wm.pdf,watermark_pdf,项目文档,L2,Titan测试报告,1
custom_01176,custom_01176_wm.pdf,watermark_pdf,项目文档,L2,Apex测试报告,1
custom_01177,custom_01177_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：资源协调讨论会,1
custom_01178,custom_01178_wm.pdf,watermark_pdf,内部备忘,L2,财务部门周报 - 第3周,1
custom_01179,custom_01179_wm.pdf,watermark_pdf,内部备忘,L2,关于Atlas项目进度的备忘录,1
custom_01180,custom_01180_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 日志平台,1
custom_01181,custom_01181_wm.pdf,watermark_pdf,项目文档,L2,Omega需求规格说明书,1
custom_01182,custom_01182_wm.pdf,watermark_pdf,项目文档,L2,Apex测试报告,1
custom_01183,custom_01183_wm.pdf,watermark_pdf,项目文档,L2,Omega测试报告,1
custom_01184,custom_01184_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 认证模块,1
custom_01185,custom_01185_wm.pdf,watermark_pdf,内部备忘,L2,关于Atlas项目进度的备忘录,1
custom_01186,custom_01186_wm.pdf,watermark_pdf,内部备忘,L2,人力部门周报 - 第43周,1
custom_01187,custom_01187_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 日志平台,1
custom_01188,custom_01188_wm.pdf,watermark_pdf,内部备忘,L2,关于Nova项目进度的备忘录,1
custom_01189,custom_01189_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 认证模块,1
custom_01190,custom_01190_wm.pdf,watermark_pdf,内部备忘,L2,内部沟通：系统升级事项,1
custom_01191,custom_01191_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 权限中心,1
custom_01192,custom_01192_wm.pdf,watermark_pdf,项目文档,L2,Omega需求规格说明书,1
custom_01193,custom_01193_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 权限中心,1
custom_01194,custom_01194_wm.pdf,watermark_pdf,内部备忘,L2,关于Apex项目进度的备忘录,1
custom_01195,custom_01195_wm.pdf,watermark_pdf,项目文档,L2,Atlas测试报告,1
custom_01196,custom_01196_wm.pdf,watermark_pdf,内部备忘,L2,关于Omega项目进度的备忘录,1
custom_01197,custom_01197_wm.pdf,watermark_pdf,项目文档,L2,Nova需求规格说明书,1
custom_01198,custom_01198_wm.pdf,watermark_pdf,项目文档,L2,Omega测试报告,1
custom_01199,custom_01199_wm.pdf,watermark_pdf,内部备忘,L2,关于Nova项目进度的备忘录,1
custom_01200,custom_01200_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：系统升级讨论会,1
custom_01201,custom_01201_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 消息队列,1
custom_01202,custom_01202_wm.pdf,watermark_pdf,项目文档,L2,Apex测试报告,1
custom_01203,custom_01203_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：系统升级讨论会,1
custom_01204,custom_01204_wm.pdf,watermark_pdf,项目文档,L2,Apex测试报告,1
custom_01205,custom_01205_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：系统升级讨论会,1
custom_01206,custom_01206_wm.pdf,watermark_pdf,项目文档,L2,系统架构设计文档 - 日志平台,1
custom_01207,custom_01207_wm.pdf,watermark_pdf,项目文档,L2,Atlas需求规格说明书,1
custom_01208,custom_01208_wm.pdf,watermark_pdf,项目文档,L2,Nebula需求规格说明书,1
custom_01209,custom_01209_wm.pdf,watermark_pdf,内部备忘,L2,内部沟通：需求收敛事项,1
custom_01210,custom_01210_wm.pdf,watermark_pdf,内部备忘,L2,内部沟通：预算使用事项,1
custom_01211,custom_01211_wm.pdf,watermark_pdf,内部备忘,L2,关于Omega项目进度的备忘录,1
custom_01212,custom_01212_wm.pdf,watermark_pdf,项目文档,L2,Apex需求规格说明书,1
custom_01213,custom_01213_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：风险复盘讨论会,1
custom_01214,custom_01214_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：预算使用讨论会,1
custom_01215,custom_01215_wm.pdf,watermark_pdf,项目文档,L2,Nova测试报告,1
custom_01216,custom_01216_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：预算使用讨论会,1
custom_01217,custom_01217_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：资源协调讨论会,1
custom_01218,custom_01218_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：系统升级讨论会,1
custom_01219,custom_01219_wm.pdf,watermark_pdf,内部备忘,L2,会议纪要：资源协调讨论会,1
custom_01220,custom_01220_wm.pdf,watermark_pdf,财务文档,L3,产品部门预算审批单,1
custom_01221,custom_01221_wm.pdf,watermark_pdf,合同协议,L3,保密协议 - 华为,1
custom_01222,custom_01222_wm.pdf,watermark_pdf,合同协议,L3,保密协议 - 华为,1
custom_01223,custom_01223_wm.pdf,watermark_pdf,合同协议,L3,技术合作框架协议,1
custom_01224,custom_01224_wm.pdf,watermark_pdf,财务文档,L3,2025年Q3财务报表,1
custom_01225,custom_01225_wm.pdf,watermark_pdf,合同协议,L3,数据处理协议 - 腾讯,1
custom_01226,custom_01226_wm.pdf,watermark_pdf,合同协议,L3,技术合作框架协议,1
custom_01227,custom_01227_wm.pdf,watermark_pdf,合同协议,L3,数据处理协议 - 字节跳动,1
custom_01228,custom_01228_wm.pdf,watermark_pdf,合同协议,L3,数据处理协议 - 阿里云,1
custom_01229,custom_01229_wm.pdf,watermark_pdf,财务文档,L3,采购合同：美团,1
custom_01230,custom_01230_wm.pdf,watermark_pdf,财务文档,L3,采购合同：美团,1
custom_01231,custom_01231_wm.pdf,watermark_pdf,合同协议,L3,保密协议 - 美团,1
custom_01232,custom_01232_wm.pdf,watermark_pdf,合同协议,L3,技术合作框架协议,1
custom_01233,custom_01233_wm.pdf,watermark_pdf,财务文档,L3,2025年Q3财务报表,1
custom_01234,custom_01234_wm.pdf,watermark_pdf,财务文档,L3,采购合同：腾讯,1
custom_01235,custom_01235_wm.pdf,watermark_pdf,财务文档,L3,财务部门预算审批单,1
custom_01236,custom_01236_wm.pdf,watermark_pdf,财务文档,L3,采购合同：阿里云,1
custom_01237,custom_01237_wm.pdf,watermark_pdf,合同协议,L3,技术合作框架协议,1
custom_01238,custom_01238_wm.pdf,watermark_pdf,财务文档,L3,采购合同：字节跳动,1
custom_01239,custom_01239_wm.pdf,watermark_pdf,合同协议,L3,数据处理协议 - 字节跳动,1
custom_01240,custom_01240_wm.pdf,watermark_pdf,合同协议,L3,技术合作框架协议,1
custom_01241,custom_01241_wm.pdf,watermark_pdf,合同协议,L3,保密协议 - 华为,1
custom_01242,custom_01242_wm.pdf,watermark_pdf,合同协议,L3,数据处理协议 - 百度,1
custom_01243,custom_01243_wm.pdf,watermark_pdf,合同协议,L3,数据处理协议 - 腾讯,1
custom_01244,custom_01244_wm.pdf,watermark_pdf,财务文档,L3,安全部门预算审批单,1
custom_01245,custom_01245_wm.pdf,watermark_pdf,财务文档,L3,2025年Q1财务报表,1
custom_01246,custom_01246_wm.pdf,watermark_pdf,财务文档,L3,运维部门预算审批单,1
custom_01247,custom_01247_wm.pdf,watermark_pdf,财务文档,L3,费用报销审批：云资源扩容,1
custom_01248,custom_01248_wm.pdf,watermark_pdf,财务文档,L3,2024年Q3财务报表,1
custom_01249,custom_01249_wm.pdf,watermark_pdf,合同协议,L3,数据处理协议 - 百度,1
custom_01250,custom_01250_wm.pdf,watermark_pdf,财务文档,L3,采购合同：阿里云,1
custom_01251,custom_01251_wm.pdf,watermark_pdf,财务文档,L3,2025年Q4财务报表,1
custom_01252,custom_01252_wm.pdf,watermark_pdf,财务文档,L3,采购合同：阿里云,1
custom_01253,custom_01253_wm.pdf,watermark_pdf,财务文档,L3,市场部门预算审批单,1
custom_01254,custom_01254_wm.pdf,watermark_pdf,财务文档,L3,费用报销审批：咨询服务,1
custom_01255,custom_01255_wm.pdf,watermark_pdf,合同协议,L3,技术合作框架协议,1
custom_01256,custom_01256_wm.pdf,watermark_pdf,财务文档,L3,2025年Q2财务报表,1
custom_01257,custom_01257_wm.pdf,watermark_pdf,合同协议,L3,保密协议 - 字节跳动,1
custom_01258,custom_01258_wm.pdf,watermark_pdf,财务文档,L3,费用报销审批：咨询服务,1
custom_01259,custom_01259_wm.pdf,watermark_pdf,财务文档,L3,费用报销审批：差旅费,1
custom_01260,custom_01260_wm.pdf,watermark_pdf,财务文档,L3,采购合同：华为,1
custom_01261,custom_01261_wm.pdf,watermark_pdf,财务文档,L3,人力部门预算审批单,1
custom_01262,custom_01262_wm.pdf,watermark_pdf,财务文档,L3,安全部门预算审批单,1
custom_01263,custom_01263_wm.pdf,watermark_pdf,财务文档,L3,采购合同：阿里云,1
custom_01264,custom_01264_wm.pdf,watermark_pdf,财务文档,L3,技术部门预算审批单,1
custom_01265,custom_01265_wm.pdf,watermark_pdf,合同协议,L3,保密协议 - 字节跳动,1
custom_01266,custom_01266_wm.pdf,watermark_pdf,财务文档,L3,2023年Q3财务报表,1
custom_01267,custom_01267_wm.pdf,watermark_pdf,合同协议,L3,技术合作框架协议,1
custom_01268,custom_01268_wm.pdf,watermark_pdf,财务文档,L3,费用报销审批：设备采购,1
custom_01269,custom_01269_wm.pdf,watermark_pdf,财务文档,L3,采购合同：华为,1
custom_01270,custom_01270_wm.pdf,watermark_pdf,核心技术,L4,漏洞分析报告：CVE-2024-24490,1
custom_01271,custom_01271_wm.pdf,watermark_pdf,敏感人事,L4,高管薪酬方案 - 2024,1
custom_01272,custom_01272_wm.pdf,watermark_pdf,敏感人事,L4,高管薪酬方案 - 2025,1
custom_01273,custom_01273_wm.pdf,watermark_pdf,核心技术,L4,核心算法设计文档：索引算法,1
custom_01274,custom_01274_wm.pdf,watermark_pdf,核心技术,L4,密钥管理方案,1
custom_01275,custom_01275_wm.pdf,watermark_pdf,敏感人事,L4,高管薪酬方案 - 2024,1
custom_01276,custom_01276_wm.pdf,watermark_pdf,敏感人事,L4,裁员计划：财务部门,1
custom_01277,custom_01277_wm.pdf,watermark_pdf,核心技术,L4,核心算法设计文档：推荐引擎,1
custom_01278,custom_01278_wm.pdf,watermark_pdf,敏感人事,L4,高管薪酬方案 - 2024,1
custom_01279,custom_01279_wm.pdf,watermark_pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01280,custom_01280_wm.pdf,watermark_pdf,敏感人事,L4,高管薪酬方案 - 2024,1
custom_01281,custom_01281_wm.pdf,watermark_pdf,核心技术,L4,密钥管理方案,1
custom_01282,custom_01282_wm.pdf,watermark_pdf,敏感人事,L4,高管薪酬方案 - 2023,1
custom_01283,custom_01283_wm.pdf,watermark_pdf,敏感人事,L4,裁员计划：市场部门,1
custom_01284,custom_01284_wm.pdf,watermark_pdf,核心技术,L4,核心算法设计文档：索引算法,1
custom_01285,custom_01285_wm.pdf,watermark_pdf,敏感人事,L4,裁员计划：技术部门,1
custom_01286,custom_01286_wm.pdf,watermark_pdf,核心技术,L4,系统安全架构设计 v3.5,1
custom_01287,custom_01287_wm.pdf,watermark_pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01288,custom_01288_wm.pdf,watermark_pdf,敏感人事,L4,高管薪酬方案 - 2025,1
custom_01289,custom_01289_wm.pdf,watermark_pdf,核心技术,L4,漏洞分析报告：CVE-2024-33898,1
custom_01290,custom_01290_wm.pdf,watermark_pdf,核心技术,L4,漏洞分析报告：CVE-2024-16991,1
custom_01291,custom_01291_wm.pdf,watermark_pdf,敏感人事,L4,组织架构调整方案（草案）,1
custom_01292,custom_01292_wm.pdf,watermark_pdf,核心技术,L4,漏洞分析报告：CVE-2024-66473,1
custom_01293,custom_01293_wm.pdf,watermark_pdf,敏感人事,L4,裁员计划：财务部门,1
custom_01294,custom_01294_wm.pdf,watermark_pdf,敏感人事,L4,裁员计划：数据部门,1
custom_01295,custom_01295_wm.pdf,watermark_pdf,核心技术,L4,核心算法设计文档：特征召回链路,1
